stars;acc;pp
0.79;1.3;[[998.66547]]
0.8;1.3;[[1000.49255]]
0.81;1.3;[[1002.32]]
0.82;1.3;[[1004.1475]]
0.83;1.3;[[1005.9748]]
0.84;1.3;[[1007.8019]]
0.85;1.3;[[1009.6294]]
0.86;1.3;[[1011.4564]]
0.87;1.3;[[1013.28375]]
0.88;1.3;[[1015.11127]]
0.89;1.3;[[1016.93835]]
0.9;1.3;[[1018.7655]]
0.91;1.3;[[1020.59283]]
0.92;1.3;[[1022.4201]]
0.93;1.3;[[1024.2471]]
0.94;1.3;[[1026.0743]]
0.95;1.3;[[1027.9017]]
0.96;1.3;[[1029.7295]]
0.97;1.3;[[1031.519]]
0.98;1.3;[[1033.2527]]
0.99;1.3;[[1034.9865]]
0.01;1.31;[[905.0687]]
0.02;1.31;[[906.1783]]
0.03;1.31;[[907.2872]]
0.04;1.31;[[908.3965]]
0.05;1.31;[[909.5577]]
0.06;1.31;[[911.45557]]
0.07;1.31;[[913.3539]]
0.08;1.31;[[915.2519]]
0.09;1.31;[[917.1501]]
0.1;1.31;[[919.04816]]
0.11;1.31;[[920.94617]]
0.12;1.31;[[922.84454]]
0.13;1.31;[[924.74255]]
0.14;1.31;[[926.6405]]
0.15;1.31;[[928.539]]
0.16;1.31;[[930.43695]]
0.17;1.31;[[932.3349]]
0.18;1.31;[[934.2329]]
0.19;1.31;[[936.1312]]
0.2;1.31;[[938.0304]]
0.21;1.31;[[939.931]]
0.22;1.31;[[941.8318]]
0.23;1.31;[[943.73267]]
0.24;1.31;[[945.63324]]
0.25;1.31;[[947.53394]]
0.26;1.31;[[949.4349]]
0.27;1.31;[[951.3354]]
0.28;1.31;[[953.2077]]
0.29;1.31;[[955.0574]]
0.3;1.31;[[956.888]]
0.31;1.31;[[958.7128]]
0.32;1.31;[[960.53784]]
0.33;1.31;[[962.36273]]
0.34;1.31;[[964.1877]]
0.35;1.31;[[966.0126]]
0.36;1.31;[[967.8375]]
0.37;1.31;[[969.66235]]
0.38;1.31;[[971.48724]]
0.39;1.31;[[973.31244]]
0.4;1.31;[[975.1369]]
0.41;1.31;[[976.9619]]
0.42;1.31;[[978.7871]]
0.43;1.31;[[980.6118]]
0.44;1.31;[[982.4369]]
0.45;1.31;[[984.2619]]
0.46;1.31;[[986.08673]]
0.47;1.31;[[987.91156]]
0.48;1.31;[[989.73645]]
0.49;1.31;[[991.56146]]
0.5;1.31;[[993.38635]]
0.51;1.31;[[995.2112]]
0.52;1.31;[[997.03625]]
0.53;1.31;[[998.8611]]
0.54;1.31;[[1000.6857]]
0.55;1.31;[[1002.51117]]
0.56;1.31;[[1004.3359]]
0.57;1.31;[[1006.1606]]
0.58;1.31;[[1007.98584]]
0.59;1.31;[[1009.8106]]
0.6;1.31;[[1011.6357]]
0.61;1.31;[[1013.4605]]
0.62;1.31;[[1015.2852]]
0.63;1.31;[[1017.1103]]
0.64;1.31;[[1018.93536]]
0.65;1.31;[[1020.7609]]
0.66;1.31;[[1022.5866]]
0.67;1.31;[[1024.4135]]
0.68;1.31;[[1026.1935]]
0.69;1.31;[[1027.9629]]
0.7;1.31;[[1029.7325]]
0.71;1.31;[[1031.5024]]
0.72;1.31;[[1033.2721]]
0.73;1.31;[[1035.0419]]
0.74;1.31;[[1036.8116]]
0.75;1.31;[[1038.5813]]
0.76;1.31;[[1040.3511]]
0.77;1.31;[[1042.1206]]
0.78;1.31;[[1043.8906]]
0.79;1.31;[[1045.6603]]
0.8;1.31;[[1047.4299]]
0.81;1.31;[[1049.1997]]
0.82;1.31;[[1050.97]]
0.83;1.31;[[1052.74]]
0.84;1.31;[[1054.4886]]
0.85;1.31;[[1056.164]]
0.86;1.31;[[1057.8394]]
0.87;1.31;[[1059.515]]
0.88;1.31;[[1061.1902]]
0.89;1.31;[[1062.8655]]
0.9;1.31;[[1064.5411]]
0.91;1.31;[[1066.2166]]
0.92;1.31;[[1067.8922]]
0.93;1.31;[[1069.5674]]
0.94;1.31;[[1071.243]]
0.95;1.31;[[1072.9187]]
0.96;1.31;[[1074.5939]]
0.97;1.31;[[1076.27]]
0.98;1.31;[[1077.9465]]
0.99;1.31;[[1079.6227]]
0.01;1.32;[[950.7093]]
0.02;1.32;[[952.6078]]
0.03;1.32;[[954.50555]]
0.04;1.32;[[956.4038]]
0.05;1.32;[[958.30194]]
0.06;1.32;[[960.19995]]
0.07;1.32;[[962.0982]]
0.08;1.32;[[963.996]]
0.09;1.32;[[965.8944]]
0.1;1.32;[[967.79266]]
0.11;1.32;[[969.6904]]
0.12;1.32;[[971.58887]]
0.13;1.32;[[973.462]]
0.14;1.32;[[975.30914]]
0.15;1.32;[[977.1568]]
0.16;1.32;[[979.0039]]
0.17;1.32;[[980.8476]]
0.18;1.32;[[982.6699]]
0.19;1.32;[[984.4923]]
0.2;1.32;[[986.3153]]
0.21;1.32;[[988.14014]]
0.22;1.32;[[989.965]]
0.23;1.32;[[991.79004]]
0.24;1.32;[[993.6148]]
0.25;1.32;[[995.4399]]
0.26;1.32;[[997.2649]]
0.27;1.32;[[999.08954]]
0.28;1.32;[[1000.9148]]
0.29;1.32;[[1002.73956]]
0.3;1.32;[[1004.50854]]
0.31;1.32;[[1006.2764]]
0.32;1.32;[[1008.04407]]
0.33;1.32;[[1009.81146]]
0.34;1.32;[[1011.5791]]
0.35;1.32;[[1013.34705]]
0.36;1.32;[[1015.11456]]
0.37;1.32;[[1016.88226]]
0.38;1.32;[[1018.6499]]
0.39;1.32;[[1020.41754]]
0.4;1.32;[[1022.1849]]
0.41;1.32;[[1023.95264]]
0.42;1.32;[[1025.7206]]
0.43;1.32;[[1027.488]]
0.44;1.32;[[1029.2559]]
0.45;1.32;[[1031.0233]]
0.46;1.32;[[1032.791]]
0.47;1.32;[[1034.5586]]
0.48;1.32;[[1036.3264]]
0.49;1.32;[[1038.0938]]
0.5;1.32;[[1039.8634]]
0.51;1.32;[[1041.6337]]
0.52;1.32;[[1043.4042]]
0.53;1.32;[[1045.1741]]
0.54;1.32;[[1046.9443]]
0.55;1.32;[[1048.7147]]
0.56;1.32;[[1050.4849]]
0.57;1.32;[[1052.2549]]
0.58;1.32;[[1054.0255]]
0.59;1.32;[[1055.7955]]
0.6;1.32;[[1057.5656]]
0.61;1.32;[[1059.3359]]
0.62;1.32;[[1061.1061]]
0.63;1.32;[[1062.8763]]
0.64;1.32;[[1064.6465]]
0.65;1.32;[[1066.4171]]
0.66;1.32;[[1068.1879]]
0.67;1.32;[[1069.959]]
0.68;1.32;[[1071.7319]]
0.69;1.32;[[1073.5037]]
0.7;1.32;[[1075.276]]
0.71;1.32;[[1077.0452]]
0.72;1.32;[[1078.7227]]
0.73;1.32;[[1080.3999]]
0.74;1.32;[[1082.0775]]
0.75;1.32;[[1083.7551]]
0.76;1.32;[[1085.4327]]
0.77;1.32;[[1087.1102]]
0.78;1.32;[[1088.7877]]
0.79;1.32;[[1090.4653]]
0.8;1.32;[[1092.1427]]
0.81;1.32;[[1093.8202]]
0.82;1.32;[[1095.4983]]
0.83;1.32;[[1097.1759]]
0.84;1.32;[[1098.854]]
0.85;1.32;[[1100.5319]]
0.86;1.32;[[1102.2097]]
0.87;1.32;[[1103.8877]]
0.88;1.32;[[1105.5657]]
0.89;1.32;[[1107.2435]]
0.9;1.32;[[1108.9216]]
0.91;1.32;[[1110.5996]]
0.92;1.32;[[1112.2776]]
0.93;1.32;[[1113.9554]]
0.94;1.32;[[1115.6334]]
0.95;1.32;[[1117.3114]]
0.96;1.32;[[1118.9894]]
0.97;1.32;[[1120.6672]]
0.98;1.32;[[1122.3462]]
0.99;1.32;[[1124.0248]]
0.01;1.33;[[998.70624]]
0.02;1.33;[[1000.49945]]
0.03;1.33;[[1002.292]]
0.04;1.33;[[1004.08484]]
0.05;1.33;[[1005.8655]]
0.06;1.33;[[1007.6333]]
0.07;1.33;[[1009.401]]
0.08;1.33;[[1011.1687]]
0.09;1.33;[[1012.9367]]
0.1;1.33;[[1014.7044]]
0.11;1.33;[[1016.47205]]
0.12;1.33;[[1018.2401]]
0.13;1.33;[[1020.0079]]
0.14;1.33;[[1021.7755]]
0.15;1.33;[[1023.5436]]
0.16;1.33;[[1025.3112]]
0.17;1.33;[[1027.079]]
0.18;1.33;[[1028.8468]]
0.19;1.33;[[1030.6145]]
0.2;1.33;[[1032.3826]]
0.21;1.33;[[1034.1525]]
0.22;1.33;[[1035.9231]]
0.23;1.33;[[1037.6932]]
0.24;1.33;[[1039.4635]]
0.25;1.33;[[1041.2336]]
0.26;1.33;[[1043.0039]]
0.27;1.33;[[1044.7737]]
0.28;1.33;[[1046.5443]]
0.29;1.33;[[1048.3146]]
0.3;1.33;[[1050.0845]]
0.31;1.33;[[1051.855]]
0.32;1.33;[[1053.6251]]
0.33;1.33;[[1055.3951]]
0.34;1.33;[[1057.1653]]
0.35;1.33;[[1058.9359]]
0.36;1.33;[[1060.7059]]
0.37;1.33;[[1062.476]]
0.38;1.33;[[1064.2463]]
0.39;1.33;[[1066.0166]]
0.4;1.33;[[1067.7869]]
0.41;1.33;[[1069.5568]]
0.42;1.33;[[1071.3275]]
0.43;1.33;[[1073.0974]]
0.44;1.33;[[1074.8677]]
0.45;1.33;[[1076.638]]
0.46;1.33;[[1078.4078]]
0.47;1.33;[[1080.1782]]
0.48;1.33;[[1081.9485]]
0.49;1.33;[[1083.7186]]
0.5;1.33;[[1085.4888]]
0.51;1.33;[[1087.2589]]
0.52;1.33;[[1089.0294]]
0.53;1.33;[[1090.7994]]
0.54;1.33;[[1092.5696]]
0.55;1.33;[[1094.3402]]
0.56;1.33;[[1096.1101]]
0.57;1.33;[[1097.8804]]
0.58;1.33;[[1099.6508]]
0.59;1.33;[[1101.3383]]
0.6;1.33;[[1103.014]]
0.61;1.33;[[1104.69]]
0.62;1.33;[[1106.3655]]
0.63;1.33;[[1108.041]]
0.64;1.33;[[1109.7167]]
0.65;1.33;[[1111.3925]]
0.66;1.33;[[1113.0685]]
0.67;1.33;[[1114.7444]]
0.68;1.33;[[1116.4221]]
0.69;1.33;[[1118.0996]]
0.7;1.33;[[1119.7769]]
0.71;1.33;[[1121.4547]]
0.72;1.33;[[1123.1321]]
0.73;1.33;[[1124.8093]]
0.74;1.33;[[1126.4873]]
0.75;1.33;[[1128.1648]]
0.76;1.33;[[1129.8424]]
0.77;1.33;[[1131.5195]]
0.78;1.33;[[1133.1971]]
0.79;1.33;[[1134.8748]]
0.8;1.33;[[1136.5524]]
0.81;1.33;[[1138.2299]]
0.82;1.33;[[1139.9075]]
0.83;1.33;[[1141.5854]]
0.84;1.33;[[1143.2633]]
0.85;1.33;[[1144.9414]]
0.86;1.33;[[1146.6191]]
0.87;1.33;[[1148.297]]
0.88;1.33;[[1149.9751]]
0.89;1.33;[[1151.653]]
0.9;1.33;[[1153.3308]]
0.91;1.33;[[1155.009]]
0.92;1.33;[[1156.6873]]
0.93;1.33;[[1158.4865]]
0.94;1.33;[[1160.3129]]
0.95;1.33;[[1162.139]]
0.96;1.33;[[1163.9655]]
0.97;1.33;[[1165.7914]]
0.98;1.33;[[1167.6178]]
0.99;1.33;[[1169.4448]]
0.01;1.34;[[1044.4194]]
0.02;1.34;[[1046.1877]]
0.03;1.34;[[1047.9552]]
0.04;1.34;[[1049.7231]]
0.05;1.34;[[1051.4913]]
0.06;1.34;[[1053.2588]]
0.07;1.34;[[1055.0265]]
0.08;1.34;[[1056.7943]]
0.09;1.34;[[1058.562]]
0.1;1.34;[[1060.33]]
0.11;1.34;[[1062.0975]]
0.12;1.34;[[1063.8657]]
0.13;1.34;[[1065.6334]]
0.14;1.34;[[1067.4009]]
0.15;1.34;[[1069.1693]]
0.16;1.34;[[1070.9366]]
0.17;1.34;[[1072.7043]]
0.18;1.34;[[1074.4722]]
0.19;1.34;[[1076.24]]
0.2;1.34;[[1078.0079]]
0.21;1.34;[[1079.7778]]
0.22;1.34;[[1081.548]]
0.23;1.34;[[1083.3184]]
0.24;1.34;[[1085.0885]]
0.25;1.34;[[1086.8586]]
0.26;1.34;[[1088.6289]]
0.27;1.34;[[1090.3989]]
0.28;1.34;[[1092.1692]]
0.29;1.34;[[1093.9397]]
0.3;1.34;[[1095.7096]]
0.31;1.34;[[1097.48]]
0.32;1.34;[[1099.2502]]
0.33;1.34;[[1101.0203]]
0.34;1.34;[[1102.7904]]
0.35;1.34;[[1104.5609]]
0.36;1.34;[[1106.3313]]
0.37;1.34;[[1108.1012]]
0.38;1.34;[[1109.8713]]
0.39;1.34;[[1111.6417]]
0.4;1.34;[[1113.4117]]
0.41;1.34;[[1115.1818]]
0.42;1.34;[[1116.9524]]
0.43;1.34;[[1118.7224]]
0.44;1.34;[[1120.4928]]
0.45;1.34;[[1122.2632]]
0.46;1.34;[[1123.965]]
0.47;1.34;[[1125.6409]]
0.48;1.34;[[1127.3165]]
0.49;1.34;[[1128.9921]]
0.5;1.34;[[1130.6677]]
0.51;1.34;[[1132.3436]]
0.52;1.34;[[1134.0192]]
0.53;1.34;[[1135.6946]]
0.54;1.34;[[1137.3704]]
0.55;1.34;[[1139.046]]
0.56;1.34;[[1140.7217]]
0.57;1.34;[[1142.3971]]
0.58;1.34;[[1144.0732]]
0.59;1.34;[[1145.7487]]
0.6;1.34;[[1147.4244]]
0.61;1.34;[[1149.1001]]
0.62;1.34;[[1150.7755]]
0.63;1.34;[[1152.4514]]
0.64;1.34;[[1154.1271]]
0.65;1.34;[[1155.8026]]
0.66;1.34;[[1157.4789]]
0.67;1.34;[[1159.1548]]
0.68;1.34;[[1160.8315]]
0.69;1.34;[[1162.5089]]
0.7;1.34;[[1164.1864]]
0.71;1.34;[[1165.8641]]
0.72;1.34;[[1167.5415]]
0.73;1.34;[[1169.219]]
0.74;1.34;[[1170.8965]]
0.75;1.34;[[1172.5742]]
0.76;1.34;[[1174.2517]]
0.77;1.34;[[1175.9291]]
0.78;1.34;[[1177.6066]]
0.79;1.34;[[1179.2843]]
0.8;1.34;[[1180.9618]]
0.81;1.34;[[1182.6394]]
0.82;1.34;[[1184.317]]
0.83;1.34;[[1186.1312]]
0.84;1.34;[[1187.9579]]
0.85;1.34;[[1189.7842]]
0.86;1.34;[[1191.61]]
0.87;1.34;[[1193.4363]]
0.88;1.34;[[1195.2626]]
0.89;1.34;[[1197.0887]]
0.9;1.34;[[1198.9147]]
0.91;1.34;[[1200.7412]]
0.92;1.34;[[1202.5674]]
0.93;1.34;[[1204.3932]]
0.94;1.34;[[1206.2192]]
0.95;1.34;[[1208.0457]]
0.96;1.34;[[1209.8716]]
0.97;1.34;[[1211.6978]]
0.98;1.34;[[1213.5239]]
0.99;1.34;[[1215.3502]]
0.01;1.35;[[1090.045]]
0.02;1.35;[[1091.8134]]
0.03;1.35;[[1093.5809]]
0.04;1.35;[[1095.3488]]
0.05;1.35;[[1097.1166]]
0.06;1.35;[[1098.8843]]
0.07;1.35;[[1100.6521]]
0.08;1.35;[[1102.4197]]
0.09;1.35;[[1104.1876]]
0.1;1.35;[[1105.9552]]
0.11;1.35;[[1107.723]]
0.12;1.35;[[1109.4912]]
0.13;1.35;[[1111.259]]
0.14;1.35;[[1113.0266]]
0.15;1.35;[[1114.7946]]
0.16;1.35;[[1116.5623]]
0.17;1.35;[[1118.3297]]
0.18;1.35;[[1120.0978]]
0.19;1.35;[[1121.8655]]
0.2;1.35;[[1123.6335]]
0.21;1.35;[[1125.403]]
0.22;1.35;[[1127.173]]
0.23;1.35;[[1128.9434]]
0.24;1.35;[[1130.7135]]
0.25;1.35;[[1132.4839]]
0.26;1.35;[[1134.2543]]
0.27;1.35;[[1136.0242]]
0.28;1.35;[[1137.7947]]
0.29;1.35;[[1139.5648]]
0.3;1.35;[[1141.3348]]
0.31;1.35;[[1143.1052]]
0.32;1.35;[[1144.8755]]
0.33;1.35;[[1146.5919]]
0.34;1.35;[[1148.2675]]
0.35;1.35;[[1149.9435]]
0.36;1.35;[[1151.619]]
0.37;1.35;[[1153.2944]]
0.38;1.35;[[1154.9701]]
0.39;1.35;[[1156.646]]
0.4;1.35;[[1158.3215]]
0.41;1.35;[[1159.997]]
0.42;1.35;[[1161.6729]]
0.43;1.35;[[1163.3484]]
0.44;1.35;[[1165.024]]
0.45;1.35;[[1166.7001]]
0.46;1.35;[[1168.3755]]
0.47;1.35;[[1170.0513]]
0.48;1.35;[[1171.727]]
0.49;1.35;[[1173.4025]]
0.5;1.35;[[1175.0781]]
0.51;1.35;[[1176.7538]]
0.52;1.35;[[1178.4297]]
0.53;1.35;[[1180.1052]]
0.54;1.35;[[1181.7806]]
0.55;1.35;[[1183.4565]]
0.56;1.35;[[1185.1322]]
0.57;1.35;[[1186.8077]]
0.58;1.35;[[1188.4838]]
0.59;1.35;[[1190.1589]]
0.6;1.35;[[1191.8348]]
0.61;1.35;[[1193.5105]]
0.62;1.35;[[1195.186]]
0.63;1.35;[[1196.862]]
0.64;1.35;[[1198.5372]]
0.65;1.35;[[1200.2129]]
0.66;1.35;[[1201.8889]]
0.67;1.35;[[1203.5651]]
0.68;1.35;[[1205.2411]]
0.69;1.35;[[1206.9183]]
0.7;1.35;[[1208.5956]]
0.71;1.35;[[1210.2731]]
0.72;1.35;[[1211.9504]]
0.73;1.35;[[1213.773]]
0.74;1.35;[[1215.5997]]
0.75;1.35;[[1217.4258]]
0.76;1.35;[[1219.2526]]
0.77;1.35;[[1221.0787]]
0.78;1.35;[[1222.9052]]
0.79;1.35;[[1224.7317]]
0.8;1.35;[[1226.5579]]
0.81;1.35;[[1228.3843]]
0.82;1.35;[[1230.2108]]
0.83;1.35;[[1232.037]]
0.84;1.35;[[1233.8639]]
0.85;1.35;[[1235.6901]]
0.86;1.35;[[1237.5162]]
0.87;1.35;[[1239.3425]]
0.88;1.35;[[1241.1687]]
0.89;1.35;[[1242.9948]]
0.9;1.35;[[1244.8209]]
0.91;1.35;[[1246.6472]]
0.92;1.35;[[1248.4734]]
0.93;1.35;[[1250.2993]]
0.94;1.35;[[1252.1255]]
0.95;1.35;[[1253.9517]]
0.96;1.35;[[1255.7776]]
0.97;1.35;[[1257.6036]]
0.98;1.35;[[1259.43]]
0.99;1.35;[[1261.2559]]
0.01;1.36;[[1135.6708]]
0.02;1.36;[[1137.4388]]
0.03;1.36;[[1139.2065]]
0.04;1.36;[[1140.9744]]
0.05;1.36;[[1142.7423]]
0.06;1.36;[[1144.51]]
0.07;1.36;[[1146.2778]]
0.08;1.36;[[1148.0453]]
0.09;1.36;[[1149.8132]]
0.1;1.36;[[1151.5812]]
0.11;1.36;[[1153.3489]]
0.12;1.36;[[1155.117]]
0.13;1.36;[[1156.8844]]
0.14;1.36;[[1158.6532]]
0.15;1.36;[[1160.4225]]
0.16;1.36;[[1162.1915]]
0.17;1.36;[[1163.9607]]
0.18;1.36;[[1165.7299]]
0.19;1.36;[[1167.4991]]
0.2;1.36;[[1169.2286]]
0.21;1.36;[[1170.9049]]
0.22;1.36;[[1172.5818]]
0.23;1.36;[[1174.259]]
0.24;1.36;[[1175.9359]]
0.25;1.36;[[1177.6129]]
0.26;1.36;[[1179.2899]]
0.27;1.36;[[1180.9668]]
0.28;1.36;[[1182.6439]]
0.29;1.36;[[1184.3209]]
0.3;1.36;[[1185.9979]]
0.31;1.36;[[1187.6748]]
0.32;1.36;[[1189.3519]]
0.33;1.36;[[1191.0287]]
0.34;1.36;[[1192.7059]]
0.35;1.36;[[1194.383]]
0.36;1.36;[[1196.0599]]
0.37;1.36;[[1197.737]]
0.38;1.36;[[1199.4137]]
0.39;1.36;[[1201.0907]]
0.4;1.36;[[1202.7678]]
0.41;1.36;[[1204.4446]]
0.42;1.36;[[1206.1221]]
0.43;1.36;[[1207.7988]]
0.44;1.36;[[1209.4758]]
0.45;1.36;[[1211.1531]]
0.46;1.36;[[1212.8297]]
0.47;1.36;[[1214.5067]]
0.48;1.36;[[1216.184]]
0.49;1.36;[[1217.8607]]
0.5;1.36;[[1219.5378]]
0.51;1.36;[[1221.2146]]
0.52;1.36;[[1222.892]]
0.53;1.36;[[1224.5688]]
0.54;1.36;[[1226.2455]]
0.55;1.36;[[1227.9226]]
0.56;1.36;[[1229.5992]]
0.57;1.36;[[1231.2759]]
0.58;1.36;[[1232.9532]]
0.59;1.36;[[1234.6298]]
0.6;1.36;[[1236.3068]]
0.61;1.36;[[1237.9835]]
0.62;1.36;[[1239.6692]]
0.63;1.36;[[1241.495]]
0.64;1.36;[[1243.3202]]
0.65;1.36;[[1245.1458]]
0.66;1.36;[[1246.9713]]
0.67;1.36;[[1248.797]]
0.68;1.36;[[1250.6233]]
0.69;1.36;[[1252.4498]]
0.7;1.36;[[1254.2775]]
0.71;1.36;[[1256.1053]]
0.72;1.36;[[1257.9331]]
0.73;1.36;[[1259.7606]]
0.74;1.36;[[1261.5887]]
0.75;1.36;[[1263.4164]]
0.76;1.36;[[1265.2444]]
0.77;1.36;[[1267.0718]]
0.78;1.36;[[1268.8997]]
0.79;1.36;[[1270.7275]]
0.8;1.36;[[1272.555]]
0.81;1.36;[[1274.383]]
0.82;1.36;[[1276.2107]]
0.83;1.36;[[1278.0383]]
0.84;1.36;[[1279.8665]]
0.85;1.36;[[1281.6945]]
0.86;1.36;[[1283.5217]]
0.87;1.36;[[1285.3492]]
0.88;1.36;[[1287.1771]]
0.89;1.36;[[1289.0045]]
0.9;1.36;[[1290.8322]]
0.91;1.36;[[1292.6598]]
0.92;1.36;[[1294.4873]]
0.93;1.36;[[1296.3145]]
0.94;1.36;[[1298.1421]]
0.95;1.36;[[1299.9696]]
0.96;1.36;[[1301.797]]
0.97;1.36;[[1303.6243]]
0.98;1.36;[[1305.4521]]
0.99;1.36;[[1307.2794]]
0.01;1.37;[[1181.4252]]
0.02;1.37;[[1183.1948]]
0.03;1.37;[[1184.9637]]
0.04;1.37;[[1186.7329]]
0.05;1.37;[[1188.5022]]
0.06;1.37;[[1190.2712]]
0.07;1.37;[[1192.0125]]
0.08;1.37;[[1193.6868]]
0.09;1.37;[[1195.3613]]
0.1;1.37;[[1197.0361]]
0.11;1.37;[[1198.7103]]
0.12;1.37;[[1200.3854]]
0.13;1.37;[[1202.0597]]
0.14;1.37;[[1203.7343]]
0.15;1.37;[[1205.409]]
0.16;1.37;[[1207.0835]]
0.17;1.37;[[1208.7578]]
0.18;1.37;[[1210.4325]]
0.19;1.37;[[1212.1073]]
0.2;1.37;[[1213.782]]
0.21;1.37;[[1215.4576]]
0.22;1.37;[[1217.1345]]
0.23;1.37;[[1218.8115]]
0.24;1.37;[[1220.4885]]
0.25;1.37;[[1222.1655]]
0.26;1.37;[[1223.8428]]
0.27;1.37;[[1225.5194]]
0.28;1.37;[[1227.1965]]
0.29;1.37;[[1228.8738]]
0.3;1.37;[[1230.5504]]
0.31;1.37;[[1232.2274]]
0.32;1.37;[[1233.9044]]
0.33;1.37;[[1235.5813]]
0.34;1.37;[[1237.2583]]
0.35;1.37;[[1238.9355]]
0.36;1.37;[[1240.6127]]
0.37;1.37;[[1242.2896]]
0.38;1.37;[[1243.9664]]
0.39;1.37;[[1245.6434]]
0.4;1.37;[[1247.3204]]
0.41;1.37;[[1248.9968]]
0.42;1.37;[[1250.674]]
0.43;1.37;[[1252.3507]]
0.44;1.37;[[1254.0276]]
0.45;1.37;[[1255.7047]]
0.46;1.37;[[1257.3811]]
0.47;1.37;[[1259.0581]]
0.48;1.37;[[1260.7351]]
0.49;1.37;[[1262.4117]]
0.5;1.37;[[1264.0885]]
0.51;1.37;[[1265.7654]]
0.52;1.37;[[1267.4673]]
0.53;1.37;[[1269.2925]]
0.54;1.37;[[1271.1179]]
0.55;1.37;[[1272.9436]]
0.56;1.37;[[1274.769]]
0.57;1.37;[[1276.5945]]
0.58;1.37;[[1278.4203]]
0.59;1.37;[[1280.2455]]
0.6;1.37;[[1282.071]]
0.61;1.37;[[1283.8966]]
0.62;1.37;[[1285.722]]
0.63;1.37;[[1287.5474]]
0.64;1.37;[[1289.3727]]
0.65;1.37;[[1291.1986]]
0.66;1.37;[[1293.024]]
0.67;1.37;[[1294.8494]]
0.68;1.37;[[1296.6758]]
0.69;1.37;[[1298.5015]]
0.7;1.37;[[1300.329]]
0.71;1.37;[[1302.1569]]
0.72;1.37;[[1303.9847]]
0.73;1.37;[[1305.8123]]
0.74;1.37;[[1307.6399]]
0.75;1.37;[[1309.4679]]
0.76;1.37;[[1311.2955]]
0.77;1.37;[[1313.1235]]
0.78;1.37;[[1314.9513]]
0.79;1.37;[[1316.7789]]
0.8;1.37;[[1318.6066]]
0.81;1.37;[[1320.4346]]
0.82;1.37;[[1322.2623]]
0.83;1.37;[[1324.0901]]
0.84;1.37;[[1325.9177]]
0.85;1.37;[[1327.746]]
0.86;1.37;[[1329.5732]]
0.87;1.37;[[1331.4009]]
0.88;1.37;[[1333.2285]]
0.89;1.37;[[1335.056]]
0.9;1.37;[[1336.8835]]
0.91;1.37;[[1338.7114]]
0.92;1.37;[[1340.539]]
0.93;1.37;[[1342.3663]]
0.94;1.37;[[1344.1936]]
0.95;1.37;[[1346.0215]]
0.96;1.37;[[1347.8486]]
0.97;1.37;[[1349.676]]
0.98;1.37;[[1351.5037]]
0.99;1.37;[[1353.3312]]
0.01;1.38;[[1226.5175]]
0.02;1.38;[[1228.1925]]
0.03;1.38;[[1229.8668]]
0.04;1.38;[[1231.5414]]
0.05;1.38;[[1233.216]]
0.06;1.38;[[1234.8905]]
0.07;1.38;[[1236.5652]]
0.08;1.38;[[1238.2399]]
0.09;1.38;[[1239.9144]]
0.1;1.38;[[1241.5889]]
0.11;1.38;[[1243.2633]]
0.12;1.38;[[1244.9381]]
0.13;1.38;[[1246.6127]]
0.14;1.38;[[1248.2872]]
0.15;1.38;[[1249.9623]]
0.16;1.38;[[1251.6366]]
0.17;1.38;[[1253.3108]]
0.18;1.38;[[1254.9855]]
0.19;1.38;[[1256.6602]]
0.2;1.38;[[1258.335]]
0.21;1.38;[[1260.01]]
0.22;1.38;[[1261.687]]
0.23;1.38;[[1263.3644]]
0.24;1.38;[[1265.0411]]
0.25;1.38;[[1266.718]]
0.26;1.38;[[1268.3948]]
0.27;1.38;[[1270.0714]]
0.28;1.38;[[1271.7487]]
0.29;1.38;[[1273.4252]]
0.3;1.38;[[1275.1022]]
0.31;1.38;[[1276.779]]
0.32;1.38;[[1278.4558]]
0.33;1.38;[[1280.1324]]
0.34;1.38;[[1281.8094]]
0.35;1.38;[[1283.4865]]
0.36;1.38;[[1285.1632]]
0.37;1.38;[[1286.84]]
0.38;1.38;[[1288.517]]
0.39;1.38;[[1290.1937]]
0.4;1.38;[[1291.8705]]
0.41;1.38;[[1293.5471]]
0.42;1.38;[[1295.2648]]
0.43;1.38;[[1297.0902]]
0.44;1.38;[[1298.9159]]
0.45;1.38;[[1300.7415]]
0.46;1.38;[[1302.5668]]
0.47;1.38;[[1304.3923]]
0.48;1.38;[[1306.218]]
0.49;1.38;[[1308.0433]]
0.5;1.38;[[1309.8688]]
0.51;1.38;[[1311.6942]]
0.52;1.38;[[1313.5199]]
0.53;1.38;[[1315.3451]]
0.54;1.38;[[1317.1705]]
0.55;1.38;[[1318.9963]]
0.56;1.38;[[1320.8217]]
0.57;1.38;[[1322.6471]]
0.58;1.38;[[1324.4728]]
0.59;1.38;[[1326.2982]]
0.6;1.38;[[1328.1235]]
0.61;1.38;[[1329.9491]]
0.62;1.38;[[1331.7745]]
0.63;1.38;[[1333.5999]]
0.64;1.38;[[1335.4255]]
0.65;1.38;[[1337.251]]
0.66;1.38;[[1339.0763]]
0.67;1.38;[[1340.9019]]
0.68;1.38;[[1342.7279]]
0.69;1.38;[[1344.5538]]
0.7;1.38;[[1346.3802]]
0.71;1.38;[[1348.2083]]
0.72;1.38;[[1350.036]]
